subject,segment_label,velocity_kmh,coordinate,rmse_deg,nrmse_pct_of_imu_rom,corr,imu_rom,omc_rom,mean_bias
etsuko,ng_v2,4.09,ankle_angle_l,4.536458395249382,18.333580117533106,0.9518389813277728,24.7439854418341,19.79818792,4.12983009937913
gregers,ng_v0,3.05,pelvis_tilt,2.1191996805016404,38.50744375634358,0.7058216748181483,5.503350712945029,4.66458184,1.8150515096844466
gregers,ng_v0,3.05,pelvis_list,0.9248674420160254,44.37937591204083,0.8437226819118446,2.08400281213755,1.1697695599999998,0.8749576080187269
gregers,ng_v0,3.05,pelvis_rotation,2.7183830106069187,155.4154904758178,0.8526134330041895,1.7491068633405569,1.56782595,2.7075424195793487
gregers,ng_v0,3.05,hip_flexion_r,1.9284993321487323,41.17405067180352,0.5454471775347992,4.683773640637674,2.9440060200000002,-1.6494171836638891
gregers,ng_v0,3.05,hip_adduction_r,1.6802031289490666,61.36192727293971,0.1686144900450515,2.7381850662471408,0.6412503899999997,1.5695362019542307
gregers,ng_v0,3.05,hip_rotation_r,2.7474201319089104,56.7163129740083,0.6199187386184957,4.844144458346554,7.2077075399999995,-1.9110142409862696
gregers,ng_v0,3.05,knee_angle_r,1.4965845482597797,24.483985400180956,0.9678353712955673,6.112503841995915,3.63322709,1.4309285126455176
gregers,ng_v0,3.05,ankle_angle_r,1.9585951266641777,51.64526147335371,0.8719925626486843,3.792400446408257,2.743588860000001,1.8618467886220411
gregers,ng_v0,3.05,hip_flexion_l,2.2266088013599097,36.706552556301766,0.7359747424502535,6.065970913353034,3.24622811,-2.0014383618276432
gregers,ng_v0,3.05,hip_adduction_l,0.49772958875893547,31.591913289376578,0.775455025043677,1.5754968184415319,1.23039075,0.4344890628629741
gregers,ng_v0,3.05,hip_rotation_l,7.634855731103123,124.61118309727107,0.7185586375581704,6.126942655815554,4.0089915199999995,7.5094820382388265
gregers,ng_v0,3.05,knee_angle_l,0.789631315378833,29.810858278550832,0.9139733174761252,2.648804365176495,3.22015562,-0.5862511507615633
gregers,ng_v0,3.05,ankle_angle_l,1.4716871168356072,53.68368716369577,0.5350739068287861,2.741404688444822,1.9003911100000002,-1.3254056733637178
gregers,ng_v1,3.59,pelvis_tilt,7.510745117288921,74.05186815696204,0.11688272918163961,10.142546439704901,43.940456909999995,2.9890342770299987
gregers,ng_v1,3.59,pelvis_list,10.326360804365502,198.3698648213506,0.10871850855679392,5.205609639178457,73.93829165,-4.117164926778621
gregers,ng_v1,3.59,pelvis_rotation,23.128040965504262,239.31655383561593,0.12790799288140753,9.66420441662831,127.86305843000001,8.562765603440278
gregers,ng_v1,3.59,hip_flexion_r,15.379342532494046,37.65002818579518,0.4353827771351739,40.84815675728087,88.23603424,-5.095022124560707
gregers,ng_v1,3.59,hip_adduction_r,7.28883245660684,90.13675398993544,0.3174647920697305,8.086415511946106,48.70836179,3.483537739870135
gregers,ng_v1,3.59,hip_rotation_r,22.923344551650555,135.23461879035895,-0.14423343087305845,16.950796147239767,124.14212336,-6.302557919169868
gregers,ng_v1,3.59,knee_angle_r,6.24676314448644,11.064088827851203,0.9890746179311215,56.459806511691276,55.74333742,-4.620180099800895
gregers,ng_v1,3.59,ankle_angle_r,2.952066462042908,11.587768816330925,0.9092338442873085,25.4757107156167,35.83756873,-1.4036881150807805
gregers,ng_v1,3.59,hip_flexion_l,13.699194387369992,30.971231509390694,0.8029411869928852,44.23199763049881,128.67920617,-2.200426186386659
gregers,ng_v1,3.59,hip_adduction_l,5.726972426052804,75.06280256645968,0.20387572157304534,7.6295744766287035,34.64198089,-2.1356021738861393
gregers,ng_v1,3.59,hip_rotation_l,23.30379472136868,235.73260296718072,0.16453025455608708,9.885690154031469,115.79816223,13.32582666528968
gregers,ng_v1,3.59,knee_angle_l,10.476157435818267,17.588037530183307,0.947759755267834,59.564106671024845,55.55328331,-9.036916355434261
gregers,ng_v1,3.59,ankle_angle_l,10.608433727227967,36.77613085278936,0.8337581386780808,28.8459755858829,28.96830911,-10.005844369681858
gregers,ng_v2,4.09,pelvis_tilt,64.22879763967502,1089.9302194454822,0.48282045384311073,5.892927500657094,104.70741335000001,-55.49158919385301
gregers,ng_v2,4.09,pelvis_list,97.91932275482272,1150.4395964040393,-0.6674107162248011,8.511470142447447,21.07699031,-97.4311155166807
gregers,ng_v2,4.09,pelvis_rotation,39.58069382335535,236.28971612954183,-0.6191329696605941,16.750916828583392,101.2693165,13.020758672272947
gregers,ng_v2,4.09,hip_flexion_r,93.9100000516982,1159.691222496158,0.15773684043441014,8.097845204826436,18.928411530000005,93.64773354456057
gregers,ng_v2,4.09,hip_adduction_r,11.474496952656716,218.67228209537163,0.37982035550355975,5.247348608934458,33.2808684,-0.47550359116627794
gregers,ng_v2,4.09,hip_rotation_r,84.9686402921101,469.3894497527232,-0.45572329232049674,18.10194931668618,6.477870379999999,-84.70981994730921
gregers,ng_v2,4.09,knee_angle_r,28.39969348245305,139.69959729709612,0.20514765328217366,20.329116212164905,34.92448304,26.11459925958701
gregers,ng_v2,4.09,ankle_angle_r,3.3173445469339846,27.510618245419998,0.4878582756582445,12.058415108450935,11.26623572,1.1033294764300645
gregers,ng_v2,4.09,hip_flexion_l,115.15083086292098,554.8899915082397,0.15004822106323668,20.752010781439925,25.123769100000004,114.66606907720546
gregers,ng_v2,4.09,hip_adduction_l,10.6442696822076,93.19720216815438,0.056198957551303705,11.421233078437588,27.183524930000004,6.991458836581342
gregers,ng_v2,4.09,hip_rotation_l,152.83989843510997,803.4879113343683,0.40345261452683695,19.022053260426247,80.03184736,150.10726926934103
gregers,ng_v2,4.09,knee_angle_l,36.98178955682348,101.36285364964111,-0.27867007252698206,36.48455842082976,89.53483756,-5.714290988575411
gregers,ng_v2,4.09,ankle_angle_l,18.45670259041671,111.70014606027156,-0.08401173924389423,16.523436397708718,62.13369489,4.440886936454913
hamit,ng_v0,4.07,pelvis_tilt,6.481424887557139,99.654266233799,0.22216756094263795,6.503911104368638,29.5604057,-0.4317542645904425
hamit,ng_v0,4.07,pelvis_list,15.678014434601694,705.3176093647509,0.22047147240054088,2.2228304279432645,65.8578313,-3.0614772472781295
hamit,ng_v0,4.07,pelvis_rotation,28.644542464552313,850.4091364538981,-0.34569761928102327,3.3683248728954798,109.52319365000001,9.999130366298793
hamit,ng_v0,4.07,hip_flexion_r,15.36691797806417,88.58753614973655,0.5573002459669308,17.34659145739191,70.37693408000001,6.198307866071757
hamit,ng_v0,4.07,hip_adduction_r,3.1868551238950307,48.09471306398066,0.8849937446687947,6.6262067509489855,21.88417982,0.6245505785125122
hamit,ng_v0,4.07,hip_rotation_r,25.403641460632386,452.29933274847474,-0.030534126885454278,5.616555148614257,99.81702398,-6.988049429055272
hamit,ng_v0,4.07,knee_angle_r,5.896611974538035,16.657867061485003,0.9320911788176097,35.39836134346223,57.03789508,2.4632660358320857
hamit,ng_v0,4.07,ankle_angle_r,4.379563028732934,26.314396751911506,0.6783560897885801,16.64322032544713,12.239075609999999,3.0761911081306303
hamit,ng_v0,4.07,hip_flexion_l,26.51847115052586,116.8555779580216,0.08126537027489303,22.69337212131386,99.90912306999999,11.129649762519584
hamit,ng_v0,4.07,hip_adduction_l,7.4023239749629575,84.25469201049933,0.6163821159763225,8.785651930269383,31.515316650000003,4.191962321075376
hamit,ng_v0,4.07,hip_rotation_l,25.315227915904178,216.26774710226954,-0.2860652090784347,11.705503134470167,86.55416136999999,11.921930888353014
hamit,ng_v0,4.07,knee_angle_l,10.726028347853743,26.230512591035026,0.8179025072760737,40.891417240239704,42.58445462,6.453291731101546
hamit,ng_v0,4.07,ankle_angle_l,3.4371984265049558,30.216665622122203,0.4129328346728993,11.37517444674146,15.902447290000001,0.34826199362068777
hamit,ng_v1,4.59,pelvis_tilt,1.5985371549158172,35.85671165954088,0.784872905455974,4.45812535765664,6.334433410000001,-1.2869415901875787
hamit,ng_v1,4.59,pelvis_list,2.652608498143267,50.7150099446524,0.619657059106653,5.230420936598808,10.91891103,0.5674255519440841
hamit,ng_v1,4.59,pelvis_rotation,3.01742501383111,31.726246456416995,0.9596537438182297,9.510816282588642,13.225393960000002,2.5777968504950626
hamit,ng_v1,4.59,hip_flexion_r,1.9202758260539663,5.031262265192617,0.9932622745861504,38.166879896897015,41.02497593,1.2791655608717676
hamit,ng_v1,4.59,hip_adduction_r,3.527142662503566,27.96586596522246,0.9630846163955925,12.612313406957675,19.77276553,0.9905362995952127
hamit,ng_v1,4.59,hip_rotation_r,5.095189740841062,30.474313012947608,-0.17040082953872637,16.719621337079104,8.134611889999999,1.7444880064201238
hamit,ng_v1,4.59,knee_angle_r,3.1313528962007573,6.4858711412891665,0.9793520430489865,48.27960389571281,52.855573240000005,-0.8971469693511492
hamit,ng_v1,4.59,ankle_angle_r,2.702189857353009,7.694839287277007,0.9161675659408982,35.116910912238694,28.09092888,-0.09386052066371764
hamit,ng_v1,4.59,hip_flexion_l,3.1124102315934907,8.147087444600052,0.9949765146949523,38.202735060324144,42.83793849,2.1816989539131826
hamit,ng_v1,4.59,hip_adduction_l,3.2414297002133705,25.665596210881485,0.8847020063054492,12.629473609652972,18.5399017,0.7510053396558071
hamit,ng_v1,4.59,hip_rotation_l,7.421042493973549,39.31169614459611,-0.16081894845857253,18.877441631308663,6.90186494,4.831382958810549
hamit,ng_v1,4.59,knee_angle_l,2.7732819971840255,4.57659214657245,0.9910438815587448,60.59709732406505,62.32092486999999,0.3598876789793713
hamit,ng_v1,4.59,ankle_angle_l,3.114227311194046,7.007874930462825,0.9740893828029719,44.43896819072328,35.43959967,-0.692179788761502
hamit,ng_v2,5.13,pelvis_tilt,2.0023077216882097,63.92115522202698,0.5671492674226896,3.132464854136776,6.4143529300000015,1.5584016755567867
hamit,ng_v2,5.13,pelvis_list,3.4511021740433194,66.4917956539822,0.5924149080921907,5.190267671522318,11.113238599999999,1.970863599373509
hamit,ng_v2,5.13,pelvis_rotation,2.5656445777930554,28.0901739036118,0.9545791672999344,9.133601616696179,12.68599634,2.1509212750730966
hamit,ng_v2,5.13,hip_flexion_r,2.0560018724046487,5.025468123925021,0.9941091418292668,40.911648859467,47.33446806,-1.1529564055784258
hamit,ng_v2,5.13,hip_adduction_r,3.686596941396814,28.519874996208156,0.9523675535232984,12.926413393771758,21.071719710000004,-0.8811734044498529
hamit,ng_v2,5.13,hip_rotation_r,4.906712453860757,29.02765921385469,0.16667894549667944,16.9035760607208,11.65728468,0.3573897462009547
hamit,ng_v2,5.13,knee_angle_r,2.5921928923325788,5.365722171431229,0.9896223922014814,48.31023317111383,51.29900746999999,-0.25650902326644365
hamit,ng_v2,5.13,ankle_angle_r,3.4184118781446835,8.554942167352388,0.9260265876758776,39.958328312143635,28.40937798,-0.042795865007950594
hamit,ng_v2,5.13,hip_flexion_l,2.5361557661686867,6.16876432020786,0.9876859732394901,41.11286530854577,45.93566359,0.1790864922989411
hamit,ng_v2,5.13,hip_adduction_l,4.456229782863768,35.606294138067774,0.8627859138918443,12.515286666970145,18.382300139999998,2.5952602462030248
hamit,ng_v2,5.13,hip_rotation_l,8.052512344938867,40.90465931374754,-0.012013774221377529,19.686051613764498,7.128199840000001,5.617215795775682
hamit,ng_v2,5.13,knee_angle_l,2.965078830139749,4.957240284487002,0.9879025785015151,59.81309478619694,62.06251753,0.9092080591578526
hamit,ng_v2,5.13,ankle_angle_l,3.394482522091495,7.8906804651367635,0.9810438095097227,43.018882048123345,32.43374304,-2.2206548076773593
julia,ng_v0,3.05,pelvis_tilt,1.4003901708588518,142.45031863190601,0.6967770125082419,0.9830726840825701,2.85657153,1.213493147630377
julia,ng_v0,3.05,pelvis_list,1.4602226246330527,43.84040516765987,0.9926381493376619,3.3307689996219008,5.33030781,1.3318794686639546
julia,ng_v0,3.05,pelvis_rotation,0.9610213252304738,7.301639578387461,0.9828932137481371,13.161719568780901,11.614206280000001,0.48571502968320873
julia,ng_v0,3.05,hip_flexion_r,1.8242296819180848,67.53402944555172,0.9243029783209513,2.701200708583281,4.389400499999999,-1.7010678004626631
julia,ng_v0,3.05,hip_adduction_r,1.5049825880390966,94.49751217863141,0.149670045972946,1.5926160946906032,1.43128449,1.3831283966216996
julia,ng_v0,3.05,hip_rotation_r,1.1310265782244815,41.4988659500739,0.8568824393889438,2.7254397254739136,5.347982329999999,-0.5840108921075532
julia,ng_v0,3.05,knee_angle_r,1.202199524603294,86.37062634157155,0.5507504203017087,1.3919078459023009,1.4477976600000004,-1.1348629276250561
julia,ng_v0,3.05,ankle_angle_r,1.4803277796894356,71.4410746282348,0.8704292643104774,2.0720961819132313,1.9282236399999997,-1.446515030062837
julia,ng_v0,3.05,hip_flexion_l,1.1779851173274027,49.42883411146076,0.6956745958297997,2.3831942195340403,4.351606200000003,0.7363869839607949
julia,ng_v0,3.05,hip_adduction_l,1.155164188449375,134.58888573170654,-0.19945010706203678,0.8582909221435369,1.4602286599999994,0.9680008720092024
julia,ng_v0,3.05,hip_rotation_l,2.3094522920693845,64.8896960335408,0.8672789211062054,3.559043165922141,7.472628510000001,-1.9327375383615064
julia,ng_v0,3.05,knee_angle_l,1.3539231407544967,163.48617566700418,0.4951024588101132,0.8281575706512501,1.0573936700000002,1.3289717475736968
julia,ng_v0,3.05,ankle_angle_l,1.5214197737874755,115.01054742779586,0.8040184591327222,1.3228523885973411,1.12579573,-1.506234708232178
julia,ng_v1,3.56,pelvis_tilt,5.115879196527698,139.8673304887724,0.4741643082563,3.657665573976452,4.79049049,-5.022288283259773
julia,ng_v1,3.56,pelvis_list,3.205354243820832,25.101211000909352,0.6878810058935565,12.76971953147882,12.05339745,-0.0703857889350122
julia,ng_v1,3.56,pelvis_rotation,2.5296115016347827,21.406894350537208,0.817812842170592,11.816807521037267,13.508090549999999,-1.1133060361259965
julia,ng_v1,3.56,hip_flexion_r,7.620733760859558,20.756669679856767,0.990181517084878,36.714626567744006,42.769544280000005,7.2856982144705595
julia,ng_v1,3.56,hip_adduction_r,3.8627447714709184,23.25541920813679,0.9670872175114652,16.610084457731002,25.96941158,0.2832484781398126
julia,ng_v1,3.56,hip_rotation_r,3.9388773413296523,25.524651304652824,0.74282068682627,15.431659748517873,8.91030186,0.926366511750042
julia,ng_v1,3.56,knee_angle_r,3.373322008900483,5.958446193069247,0.9887566194809906,56.6141221989093,60.17530584,1.7465035300717964
julia,ng_v1,3.56,ankle_angle_r,10.201216011346615,30.354826184028973,0.9263927131922006,33.60657033415639,22.76571416,-9.790055051039866
julia,ng_v1,3.56,hip_flexion_l,10.5960377523059,26.672379606988304,0.9778130035512301,39.72663072600272,49.59546182,9.615710745728803
julia,ng_v1,3.56,hip_adduction_l,5.828792692879558,44.497589078988916,0.9675423790444102,13.099120229935838,27.34731259,2.963216317957538
julia,ng_v1,3.56,hip_rotation_l,3.059520458094956,32.54691338358921,0.4563393044693103,9.400339817285488,8.24326839,1.8634592672209025
julia,ng_v1,3.56,knee_angle_l,5.725204408871312,9.229104315752439,0.9932175586176257,62.03423661708327,69.989829,4.400084090725803
julia,ng_v1,3.56,ankle_angle_l,3.422216655004857,8.9288426054148,0.9821589142929099,38.32766245570832,25.86899275,-1.2391909012828963
julia,ng_v2,4.04,pelvis_tilt,5.599293922388313,104.57460053299539,0.30581577988698583,5.354353632574119,38.21834018,-4.746124317202842
julia,ng_v2,4.04,pelvis_list,4.761587333982925,35.35853103902396,0.617084334092842,13.466586970843696,50.117954,-0.652117427063514
julia,ng_v2,4.04,pelvis_rotation,9.374213849614481,89.24743955846577,0.16893632907455763,10.503622172234373,114.02335094,-0.001784020248235092
julia,ng_v2,4.04,hip_flexion_r,10.12245765205338,27.75197710493741,0.8803801429886223,36.474726156546424,88.8247551,7.565180322443831
julia,ng_v2,4.04,hip_adduction_r,5.432052475269341,34.078363123338725,0.9306046857234699,15.939886712308592,36.21716128,1.2772231485185384
julia,ng_v2,4.04,hip_rotation_r,9.531296539144426,71.35065030698124,0.04637356227279035,13.358387762601577,109.41152478,-0.7531351865652605
julia,ng_v2,4.04,knee_angle_r,3.4136224983014887,5.918777074370815,0.990482724359264,57.67445631772452,61.74233231,1.6479976119686481
julia,ng_v2,4.04,ankle_angle_r,11.413312027868532,35.31888796230898,0.9361937592573862,32.31503789147722,29.18495815,-11.089755379235442
julia,ng_v2,4.04,hip_flexion_l,11.928891268601202,30.80138851130319,0.9477595547045609,38.728420519820574,105.17788653,10.16141001969861
julia,ng_v2,4.04,hip_adduction_l,6.890441830934327,50.23879755694015,0.9045306275382348,13.715379678673179,47.79223935,2.4120235726289576
julia,ng_v2,4.04,hip_rotation_l,8.212881556872315,70.02371757617617,0.30240942916411745,11.72871398599743,98.32253866,3.446899746470938
julia,ng_v2,4.04,knee_angle_l,5.740241408180726,9.259960561929418,0.994370580106913,61.98991204974076,70.08242272,4.465174819195907
julia,ng_v2,4.04,ankle_angle_l,4.250684306598632,10.176864873220886,0.937877979734369,41.76811188467052,40.80113841,-0.6459297705741913
jung-hee,ng_v0,3.58,pelvis_tilt,5.69550356562908,204.61650913357968,0.4218544492178625,2.783501482722925,5.337269980000002,5.590134902127809
jung-hee,ng_v0,3.58,pelvis_list,1.6504085001824613,35.91750018537205,0.8737553210933768,4.594998236694144,3.66371813,-1.4452437598212353
jung-hee,ng_v0,3.58,pelvis_rotation,1.5281848492893846,37.95702731994745,0.6952061085725975,4.026092023508601,4.21211246,-1.3621548234530911
jung-hee,ng_v0,3.58,hip_flexion_r,6.7896089833913855,91.77385950230125,0.788066433278151,7.398194889276869,10.229938800000001,-6.650796627034099
jung-hee,ng_v0,3.58,hip_adduction_r,2.3061354225017974,92.16120515394579,0.18033481900867132,2.5022843599425983,4.35339404,1.94813945005523
jung-hee,ng_v0,3.58,hip_rotation_r,7.0434434295761035,91.45119800856766,0.5199963057290845,7.7018602084537315,6.416495680000001,6.756366869709796
jung-hee,ng_v0,3.58,knee_angle_r,1.0668887644002818,20.602556350768523,0.966370125860779,5.178429056258761,7.166622449999998,-0.5329357932410496
jung-hee,ng_v0,3.58,ankle_angle_r,3.5329206212362925,32.52679911930906,0.9657662259389894,10.86156866612499,9.368317739999998,3.432653203414209
jung-hee,ng_v0,3.58,hip_flexion_l,6.7971555578849605,30.612330315165792,0.9813776664172401,22.203979533428566,21.30231338,-6.589674261419743
jung-hee,ng_v0,3.58,hip_adduction_l,2.7799050920182364,61.42890170730813,0.6813615567156459,4.525402562565292,6.5131821200000015,-2.4807638371563505
jung-hee,ng_v0,3.58,hip_rotation_l,3.9315944481313148,40.165009184106935,0.11567859516537357,9.78860587360957,4.52805513,-1.472107266774533
jung-hee,ng_v0,3.58,knee_angle_l,1.1411167686157697,3.2339240480482117,0.9949396617009987,35.28582464094895,35.15414311,-0.26471489569676687
jung-hee,ng_v0,3.58,ankle_angle_l,1.4823843651354942,12.257987631572373,0.9045713543879125,12.093211460887597,6.925284699999999,0.25291224838537407
jung-hee,ng_v1,4.08,pelvis_tilt,3.9887746913175093,87.97200734059378,0.705477351743817,4.534140815810315,9.21886902,3.739100051382936
jung-hee,ng_v1,4.08,pelvis_list,3.6778529694166617,82.23657070316965,-0.7160177978843442,4.472283970463406,8.64742836,1.1102164003879391
jung-hee,ng_v1,4.08,pelvis_rotation,1.3049384025255397,12.573395965993253,0.9809581232036925,10.378567620513607,10.88916352,-1.122495304202251
jung-hee,ng_v1,4.08,hip_flexion_r,4.394079739577812,11.12123229735222,0.9934851861687107,39.510727067754615,48.20810909,-3.2608088705751004
jung-hee,ng_v1,4.08,hip_adduction_r,3.635572049682767,29.095839276535735,0.8542842894878621,12.495161301687094,17.953058679999998,0.18047200728456092
jung-hee,ng_v1,4.08,hip_rotation_r,14.269003365936328,85.01446428558201,-0.24271565874333081,16.784206647475486,9.60465357,12.63590361711016
jung-hee,ng_v1,4.08,knee_angle_r,2.525405103618565,4.848621882530881,0.9873749156003493,52.08500816938019,55.76589677,0.3688464474159802
jung-hee,ng_v1,4.08,ankle_angle_r,2.082766271130438,6.4806997182874815,0.9663710649610893,32.137984502710566,28.70819651,0.20664107298471798
jung-hee,ng_v1,4.08,hip_flexion_l,4.440043180401958,12.305008371484439,0.981168032858254,36.08321950183545,38.421668249999996,-3.8003712574128983
jung-hee,ng_v1,4.08,hip_adduction_l,4.748932904926684,72.73152265223632,0.41837304581222184,6.529401189128913,16.40230795,0.8915902869604501
jung-hee,ng_v1,4.08,hip_rotation_l,6.115696347828761,32.522092129231844,0.2987222339789518,18.804744551878898,6.72861756,1.540968917979122
jung-hee,ng_v1,4.08,knee_angle_l,1.6336051543411052,3.031677750141971,0.9948245836224437,53.88452497184455,56.45647666,-0.094127778663609
jung-hee,ng_v1,4.08,ankle_angle_l,2.4412001269684978,6.260072737918067,0.9897863314740741,38.99635402288274,29.38006445,1.4479970295482807
jung-hee,ng_v2,4.6,pelvis_tilt,2.655332450362275,51.82503328895669,0.3606769096783092,5.1236483256212315,12.242490060000002,1.732626350678044
jung-hee,ng_v2,4.6,pelvis_list,8.968105824974481,268.1219606629915,-0.30688280180448674,3.3447860081281044,76.93707659,0.38838137934463635
jung-hee,ng_v2,4.6,pelvis_rotation,10.142793151564184,104.17325668945641,0.3710188363519918,9.736465455620875,97.33394177,-0.06961270810350763
jung-hee,ng_v2,4.6,hip_flexion_r,8.243448925981898,21.452397127658173,0.8933727817872762,38.42670297835282,109.18459552,0.05393110621687896
jung-hee,ng_v2,4.6,hip_adduction_r,4.68724169843879,34.27596935228737,0.8247803735103806,13.675008430143762,36.20899413,0.10207593407821755
jung-hee,ng_v2,4.6,hip_rotation_r,16.111821779105714,87.70309144757005,-0.08873517873479542,18.370870984334175,81.07301193,11.768761365128343
jung-hee,ng_v2,4.6,knee_angle_r,2.6524285372836562,4.871161140462036,0.9868856408900661,54.451668930666294,57.58916853000001,-0.040804395396471536
jung-hee,ng_v2,4.6,ankle_angle_r,2.8560730340890697,8.986966524710349,0.9418851672049642,31.780167715503104,30.35072112,-1.476946510091825
jung-hee,ng_v2,4.6,hip_flexion_l,14.708127410019927,42.30994862438689,0.5148420933757043,34.7628108476179,131.54487908,0.29956350629252965
jung-hee,ng_v2,4.6,hip_adduction_l,5.073724632588248,75.77939154290743,0.6954661135244722,6.695388454940851,23.71484231,1.5139234217121535
jung-hee,ng_v2,4.6,hip_rotation_l,12.25857075988163,67.46770969081776,-0.04895045567314849,18.169537421766076,80.98831264,5.697907618899901
jung-hee,ng_v2,4.6,knee_angle_l,5.038939924990743,9.304686897589438,0.9460075037138082,54.154857443899374,56.20335323,-0.5342476034601837
jung-hee,ng_v2,4.6,ankle_angle_l,2.7428149222571614,7.893047975816541,0.9890708372927958,34.749756122867296,27.54015382,-1.5663919785453961
katee,ng_v0,3.05,pelvis_tilt,6.479484694982272,485.9548284738081,0.7575044902265962,1.3333512325274697,3.815736189999999,6.424758459829349
katee,ng_v0,3.05,pelvis_list,0.8844135056895022,90.92718297870749,0.9576847301358994,0.972661284246105,1.0045817699999997,-0.8797905141515457
katee,ng_v0,3.05,pelvis_rotation,1.7250877026971012,219.08035720591647,0.5754048432359032,0.7874223525551718,0.49551248999999986,-1.7153670991223255
katee,ng_v0,3.05,hip_flexion_r,8.16786562217603,1197.7868038109614,-0.5081293063262147,0.68191314148633,3.211649610000002,-8.103889384638059
katee,ng_v0,3.05,hip_adduction_r,1.5526546702187416,239.156467716795,0.9748368790932715,0.6492212755280232,0.7707072399999999,1.5508892775289687
katee,ng_v0,3.05,hip_rotation_r,2.4991162006461414,129.51260033518892,-0.12705005404291841,1.9296317070140123,0.66793551,-2.4154733335918697
katee,ng_v0,3.05,knee_angle_r,1.6470656855966666,158.98457337319937,0.6054486207468242,1.035990883046467,1.33892239,-1.605762935441403
katee,ng_v0,3.05,ankle_angle_r,1.5474650043513907,189.57411326911998,0.8441890831365112,0.8162849756573065,1.2108619900000006,1.5390710990212606
katee,ng_v0,3.05,hip_flexion_l,7.862389529241112,771.2973097729822,0.8655158948576543,1.0193720929164485,4.334418310000004,-7.789207199409064
katee,ng_v0,3.05,hip_adduction_l,0.20478251426498356,45.69159694730261,0.42815808221417023,0.44818419128831266,0.47108890999999975,0.1663268732954157
katee,ng_v0,3.05,hip_rotation_l,3.4671531131172526,117.80121172293639,0.047375486538621586,2.9432236412574895,1.2218747699999994,-3.348961114876766
katee,ng_v0,3.05,knee_angle_l,1.621385098354086,59.17425129464245,0.977774680622581,2.740017934964365,3.29682877,-1.6003801235616388
katee,ng_v0,3.05,ankle_angle_l,1.414268953211296,53.998649956022014,0.9458345363652029,2.6190820592053976,0.8913147499999998,-1.3152255612874824
katee,ng_v1,3.57,pelvis_tilt,2.048039767680329,35.65491989108031,0.6995318019442558,5.744059372273842,6.46682332,1.594200351219166
katee,ng_v1,3.57,pelvis_list,4.332145601235994,112.95971367688713,0.5883527026758917,3.835124452977789,15.12362182,0.11785240998494415
katee,ng_v1,3.57,pelvis_rotation,2.069832043073643,22.098453728846298,0.9559688277522794,9.366411190896041,12.16082613,-1.4682233789080466
katee,ng_v1,3.57,hip_flexion_r,3.135885872368082,9.608050642558453,0.9951539901599229,32.6381072397538,42.56727333,-1.0395351969393456
katee,ng_v1,3.57,hip_adduction_r,5.991978529650467,80.95448266065186,0.6001429252250152,7.401663666690176,22.427261369999997,-0.5196488003847205
katee,ng_v1,3.57,hip_rotation_r,4.207350574566838,24.201827072135533,0.5099355430048793,17.384433671170708,14.78926522,-0.2596940611627552
katee,ng_v1,3.57,knee_angle_r,2.440198853237014,5.309757006594619,0.991409476687866,45.956883718150046,50.346792119999996,0.7611441023040338
katee,ng_v1,3.57,ankle_angle_r,3.8449078024458454,14.39127083245269,0.832752983991785,26.71694423105066,16.68709982,-1.2475427620570143
katee,ng_v1,3.57,hip_flexion_l,1.7031622909688902,5.257548089854388,0.9892903587550195,32.39461174412312,37.467557670000005,-0.29778671488433467
katee,ng_v1,3.57,hip_adduction_l,5.738701857025992,56.72882906632126,0.8628524004495315,10.116023812719487,24.85338106,0.9167200683486935
katee,ng_v1,3.57,hip_rotation_l,3.6066324741899387,18.844518924526447,0.6440426412327883,19.138893853617287,11.05579538,-0.5532858155482228
katee,ng_v1,3.57,knee_angle_l,2.722995397019385,5.775289796274315,0.9953700683788134,47.14906945061027,48.356830099999996,2.298819739404357
katee,ng_v1,3.57,ankle_angle_l,1.9050164021303173,6.6214607371324075,0.9646106516668908,28.77033448899273,22.29489278,-0.5113024436447261
katee,ng_v2,4.05,pelvis_tilt,3.1490392513922174,70.79149332069674,0.7163796293546789,4.448330023392172,6.424986290000003,2.971058103760406
katee,ng_v2,4.05,pelvis_list,4.0627560457578635,117.85515911318869,0.756511031412591,3.447244971139509,15.40579764,-0.7675291745047199
katee,ng_v2,4.05,pelvis_rotation,2.068648886939044,29.531076462417015,0.9574036534153688,7.00498977601351,10.407964849999999,-1.6842269229214513
katee,ng_v2,4.05,hip_flexion_r,3.246896181845362,10.346531617537567,0.9942512347157999,31.38149383646411,39.51254854,-2.2995338741431937
katee,ng_v2,4.05,hip_adduction_r,5.724817606876755,62.715701705799546,0.7766633558511962,9.128204661939325,25.42486163,0.7028302958817149
katee,ng_v2,4.05,hip_rotation_r,4.151590187966612,21.075928484974604,0.7163511710759196,19.698255243778952,16.84318502,1.5347127491366266
katee,ng_v2,4.05,knee_angle_r,2.5488036985891895,5.314803918542217,0.9919187300170544,47.95668358896473,48.90097405,1.5654733680239752
katee,ng_v2,4.05,ankle_angle_r,3.351418550077102,12.889222668979539,0.9023290912027684,26.001711942978165,18.95876349,-1.6773399261898845
katee,ng_v2,4.05,hip_flexion_l,2.4422259433019606,6.641884211494159,0.9954431079728391,36.77007706752173,43.02544606,-1.4524018006638357
katee,ng_v2,4.05,hip_adduction_l,5.135443725186537,58.409657524646775,0.8493533233321874,8.792114083222565,24.409731569999998,0.13948709493732336
