subject,task,segment_label,start_s,end_s,velocity_kmh,coordinate,rmse_deg,nrmse_pct_of_imu_rom,corr,imu_rom_deg,omc_rom_deg,mean_bias_deg
jung-hee,rd,rd_pronation,163.919,165.419,,pelvis_rotation,353.9229070231867,25771.262293504093,0.9708643843890877,1.3733239101462118,1.335365330000002,-353.92288647470576
jung-hee,rd,rd_pronation,163.919,165.419,,hip_flexion_r,15.341393633059845,2939.0549764217108,-0.17736684128945474,0.5219838946918216,0.8042359299999973,15.339499335164774
jung-hee,rd,rd_pronation,163.919,165.419,,hip_adduction_r,6.606790630724861,187.20071461048383,0.9940325524236931,3.5292550268688236,4.6691935099999995,-6.596303518433873
jung-hee,rd,rd_pronation,163.919,165.419,,hip_rotation_r,2.8214720689968042,97.15728848461161,0.7125089106634735,2.904025125653529,1.6728743000000001,2.7233245715967684
jung-hee,rd,rd_pronation,163.919,165.419,,knee_angle_r,4.132813408184884,79.17086846365888,0.9729533573938184,5.220118824491529,4.374919649999999,4.099519923952666
jung-hee,rd,rd_pronation,163.919,165.419,,ankle_angle_r,14.628454181389204,74.10135702210034,0.962191752787889,19.74114209140103,18.559680909999997,14.484493386097265
jung-hee,rd,rd_pronation,163.919,165.419,,hip_flexion_l,10.308729762096476,1377.5023705637718,0.4423869157608638,0.7483638491219011,1.1121534400000002,10.304672497051131
jung-hee,rd,rd_pronation,163.919,165.419,,hip_adduction_l,1.0204429381543194,124.73326189175195,0.9126304917459163,0.8181000983040889,1.9533286099999998,0.9549422038952785
jung-hee,rd,rd_pronation,163.919,165.419,,hip_rotation_l,7.525628829245817,509.15695965187473,0.7963689856734127,1.4780567537349008,0.6698865700000001,7.515079380131491
jung-hee,rd,rd_pronation,163.919,165.419,,knee_angle_l,1.3030220758736686,226.13224651168545,0.46240714215829326,0.5762212581239865,0.8852226400000003,-1.2878889976763068
jung-hee,rd,rd_pronation,163.919,165.419,,ankle_angle_l,0.17728050594252986,29.274392145841876,0.8041108847652252,0.6055821929942642,0.9784669500000014,0.08418832138183757
jung-hee,rgs,rgs_correct,14.888,16.387999999999998,,pelvis_tilt,7.048577973986553,117.74205783684435,0.6253794558380198,5.986457263855364,7.48693683,6.907750973934502
jung-hee,rgs,rgs_correct,14.888,16.387999999999998,,pelvis_list,3.2434398449235498,45.69549325030044,0.1731439307210293,7.097942519533313,4.42854265,2.46998936295954
jung-hee,rgs,rgs_correct,14.888,16.387999999999998,,pelvis_rotation,3.208954852565486,39.61014331602426,0.974201539936766,8.10134623084614,7.6708037,-3.1410625185021557
jung-hee,rgs,rgs_correct,14.888,16.387999999999998,,hip_flexion_r,7.5683052267187545,20.250515149283423,0.9975094382460519,37.37339603919441,43.986939969999995,-7.206786174241138
jung-hee,rgs,rgs_correct,14.888,16.387999999999998,,hip_adduction_r,3.1407731084554724,128.7587909566992,0.5206942442214808,2.4392688725321254,10.545051990000001,-2.361648143751233
jung-hee,rgs,rgs_correct,14.888,16.387999999999998,,hip_rotation_r,4.2438183700197785,34.98066615315139,0.0510632376533389,12.131896949702472,6.639353790000001,2.821991920769833
jung-hee,rgs,rgs_correct,14.888,16.387999999999998,,knee_angle_r,1.9143269094102764,4.889634774806206,0.9901885222159078,39.150713653989584,40.7663802,0.3363600382860798
jung-hee,rgs,rgs_correct,14.888,16.387999999999998,,ankle_angle_r,4.128463458554518,26.312131608702632,0.6863206890453503,15.690342082315539,18.322570300000002,2.099053294039186
