subject,task,segment_label,start_s,end_s,velocity_kmh,muscle,muscle_label,rmse_m,nrmse_pct_of_imu_rom,corr,imu_rom_m,omc_rom_m,mean_bias_m,peak_phase_imu,peak_phase_omc
hans,rd,rd_pronation,198.522,200.022,,semiten_r,Semitendinosus,0.0019834713662014356,37.036130238129424,0.3941826893642369,0.005355503810599016,0.00450250194256796,-0.0012359091862500031,53.0,55.0
hans,rd,rd_pronation,198.522,200.022,,bifemlh_r,Biceps femoris LH,0.0019225286417478547,65.45608998404812,0.32560686441926406,0.0029371272286755623,0.005154372743881086,-0.0012936864792095068,37.0,0.0
hans,rd,rd_pronation,198.522,200.022,,bifemsh_r,Biceps femoris SH,9.475692388348523e-05,9.300801509013608,0.974252574393082,0.001018803850309613,0.0010702903487626036,9.321113696592823e-06,34.0,32.0
julia,ng,ng_v0,7.43,8.93,3.05,glut_med1_r,Glut. medius,0.000716712782375694,62.63345628838475,0.6443193798517362,0.0011442970336423969,0.0023990872126754548,0.0003869226769762896,73.0,100.0
julia,ng,ng_v0,7.43,8.93,3.05,rect_fem_r,Rect. femoris,0.0023098372742116863,96.44089796070638,0.8358258562202833,0.002395080638043001,0.001990446628957032,0.002272664363499519,50.0,23.0
julia,ng,ng_v0,7.43,8.93,3.05,vas_lat_r,Vast. lateralis,0.0007252231371498694,91.72547574130854,0.550149730752308,0.0007906452719800561,0.0009104780329504125,0.0006838583309554828,77.0,89.0
julia,ng,ng_v0,7.43,8.93,3.05,tib_ant_r,Tib. anterior,0.0015153280803366176,113.4686740222925,0.3855475830716775,0.001335459406213657,0.000985061638482998,0.0014734319710680535,88.0,100.0
julia,ng,ng_v0,7.43,8.93,3.05,soleus_r,Soleus,0.001030625294518913,61.03948597244631,0.9050246926143232,0.0016884567065065803,0.0015779125845818975,-0.0010066599326223045,48.0,43.0
julia,ng,ng_v0,7.43,8.93,3.05,med_gas_r,Med. gastrocnemius,0.0015489662354047692,86.59570056678754,0.8561637770158503,0.001788733418941646,0.0020140088162475256,-0.001518325842835271,49.0,43.0
julia,ng,ng_v0,7.43,8.93,3.05,semimem_r,Semimembranosus,0.0021039216512099826,85.86029656689553,0.8529797677661125,0.0024504010996174164,0.0024860020091112545,-0.00206724148177882,100.0,100.0
julia,ng,ng_v0,7.43,8.93,3.05,semiten_r,Semitendinosus,0.002666953446444852,90.35123864208255,0.8653931818429869,0.002951761908887296,0.0024713839844989205,-0.0026244397872516325,100.0,100.0
julia,ng,ng_v0,7.43,8.93,3.05,bifemlh_r,Biceps femoris LH,0.002470279171739013,79.55994346691242,0.8886532756749105,0.003104928264267004,0.0030965201921579477,-0.002428945690625899,100.0,100.0
julia,ng,ng_v0,7.43,8.93,3.05,bifemsh_r,Biceps femoris SH,0.0003862175906385147,88.73687193817827,0.5496778353152818,0.00043523913138113213,0.000473118180781662,-0.0003644458145326158,0.0,43.0
julia,ng,ng_v1,37.49,38.99,3.56,glut_med1_r,Glut. medius,0.004115670604391753,31.864775253289757,0.9524422925674475,0.012916050942386126,0.023232852903524503,0.0028786017949224856,22.0,22.0
julia,ng,ng_v1,37.49,38.99,3.56,rect_fem_r,Rect. femoris,0.009164223390386922,13.307405274065118,0.9796505596866515,0.06886559176376128,0.07915426860551195,-0.007521229899418532,43.0,47.0
julia,ng,ng_v1,37.49,38.99,3.56,vas_lat_r,Vast. lateralis,0.003527641643667218,6.707015716532935,0.9858146290559355,0.05259629308712527,0.05298329988126246,-0.0016244282593141056,89.0,40.0
julia,ng,ng_v1,37.49,38.99,3.56,tib_ant_r,Tib. anterior,0.011256218135857643,51.22110557694932,0.934950036382635,0.02197574224349269,0.013577005253972374,0.010994292729595621,62.0,100.0
julia,ng,ng_v1,37.49,38.99,3.56,soleus_r,Soleus,0.00715562974985876,30.300462759515877,0.9282690983527907,0.02361557909742329,0.018089595796651647,-0.006906406105050614,51.0,53.0
julia,ng,ng_v1,37.49,38.99,3.56,med_gas_r,Med. gastrocnemius,0.008384304354061818,31.96418909862561,0.8531333677196113,0.026230305196205728,0.020091258778620003,-0.007818272346707018,47.0,51.0
julia,ng,ng_v1,37.49,38.99,3.56,semimem_r,Semimembranosus,0.007547923217997653,20.33208719302589,0.9870856131172158,0.037123208976728495,0.04663902494662098,0.006882238310861847,80.0,80.0
julia,ng,ng_v1,37.49,38.99,3.56,semiten_r,Semitendinosus,0.009251277800964349,19.753741417178755,0.9898236184270615,0.04683304091911933,0.05978431092799358,0.008256560999270676,80.0,80.0
julia,ng,ng_v1,37.49,38.99,3.56,bifemlh_r,Biceps femoris LH,0.009091704731493528,19.243236957480274,0.9889611592709298,0.047246233840920304,0.05959257535874718,0.00827249088434972,79.0,80.0
julia,ng,ng_v1,37.49,38.99,3.56,bifemsh_r,Biceps femoris SH,0.0007523305017632305,14.473629501654777,0.8653162465143048,0.005197939477981084,0.005211062291776203,0.0001073640167902623,59.0,81.0
julia,ng,ng_v2,67.63,69.13,4.04,glut_med1_r,Glut. medius,0.006570271580038533,59.57523190298558,0.8462103464689712,0.01102852875291832,0.04810551656270383,0.004520340302336762,100.0,29.0
julia,ng,ng_v2,67.63,69.13,4.04,rect_fem_r,Rect. femoris,0.008968758351036835,13.4410518691124,0.980488312841667,0.06672661067283792,0.0773773056578495,-0.0068660074874304505,29.0,31.0
julia,ng,ng_v2,67.63,69.13,4.04,vas_lat_r,Vast. lateralis,0.002715054695488018,4.960830762862354,0.9926504673864515,0.05472983911915302,0.05550075085329881,-0.0010816226781469368,15.0,18.0
julia,ng,ng_v2,67.63,69.13,4.04,tib_ant_r,Tib. anterior,0.012398834732109591,53.968829805618256,0.9424227177950265,0.022974066283754868,0.019296162034223352,0.0121827694866026,3.0,91.0
julia,ng,ng_v2,67.63,69.13,4.04,soleus_r,Soleus,0.008023477113375312,34.973507076375896,0.9590590513578898,0.022941585743326998,0.018107873905757188,-0.00788320230144885,41.0,42.0
julia,ng,ng_v2,67.63,69.13,4.04,med_gas_r,Med. gastrocnemius,0.008791634422312834,35.071103698978575,0.9060765474432819,0.02506802893280169,0.020054681907765548,-0.008454407432010634,39.0,41.0
julia,ng,ng_v2,67.63,69.13,4.04,semimem_r,Semimembranosus,0.008676256150002799,24.839958861673114,0.947627823565595,0.03492862527799856,0.048141761787478865,0.006980779329932528,69.0,29.0
julia,ng,ng_v2,67.63,69.13,4.04,semiten_r,Semitendinosus,0.010457970629498225,23.930402427305896,0.9578637195732305,0.0437016078658381,0.05713413125414901,0.008102899350996,68.0,69.0
julia,ng,ng_v2,67.63,69.13,4.04,bifemlh_r,Biceps femoris LH,0.009498665770184872,21.608216552464523,0.9687256820225498,0.043958582824835224,0.056698066356858146,0.007820187295754316,68.0,69.0
julia,ng,ng_v2,67.63,69.13,4.04,bifemsh_r,Biceps femoris SH,0.0008014888632974334,12.11983739723856,0.926858558293537,0.006613033137557178,0.006544020449238186,7.415318753899816e-05,68.0,48.0
julia,gwo,gwo_v0,6.63,8.129999999999999,3.05,glut_med1_r,Glut. medius,0.004505466943789881,473.7570516779303,0.7301792509198395,0.0009510078906124209,0.001585738962330746,0.004490243406120718,41.0,36.0
julia,gwo,gwo_v0,6.63,8.129999999999999,3.05,rect_fem_r,Rect. femoris,0.0033371681305813805,164.2680964696191,0.796887766015637,0.0020315375914753964,0.00654061709111875,-0.002943509172092918,8.0,14.0
julia,gwo,gwo_v0,6.63,8.129999999999999,3.05,vas_lat_r,Vast. lateralis,0.0019411115475884819,282.98342952921416,0.8013806176105087,0.000685945304577662,0.004202841174164446,0.0015758728058175276,24.0,29.0
julia,gwo,gwo_v0,6.63,8.129999999999999,3.05,tib_ant_r,Tib. anterior,0.00044539393817987096,24.916998438942812,0.9709771539564481,0.0017875103988599372,0.002652371514384577,0.0002857501052553599,68.0,77.0
julia,gwo,gwo_v0,6.63,8.129999999999999,3.05,soleus_r,Soleus,0.0005045506992608502,46.81144648590712,0.9585184517949796,0.0010778361643081213,0.0018973902308282997,-0.00040931762760534375,0.0,0.0
julia,gwo,gwo_v0,6.63,8.129999999999999,3.05,med_gas_r,Med. gastrocnemius,0.0028862871679119113,232.98741419615078,0.34426667547180373,0.001238816773803053,0.008079675511638018,0.0007930938578026095,0.0,14.0
julia,gwo,gwo_v0,6.63,8.129999999999999,3.05,semimem_r,Semimembranosus,0.006015143291823164,235.41547217763795,0.7690643247182406,0.0025551180796155593,0.006493895687257056,0.005896100070570196,59.0,34.0
julia,gwo,gwo_v0,6.63,8.129999999999999,3.05,semiten_r,Semitendinosus,0.00627981626406616,203.51676384109703,0.8834681665600221,0.0030856506095828795,0.006340491726941122,0.0061837858033784955,62.0,34.0
julia,gwo,gwo_v0,6.63,8.129999999999999,3.05,bifemlh_r,Biceps femoris LH,0.005344393663351902,186.66599847529127,0.9079442722630947,0.002863078282603959,0.005792452735668696,0.005207886590555224,59.0,92.0
julia,gwo,gwo_v0,6.63,8.129999999999999,3.05,bifemsh_r,Biceps femoris SH,0.0003810603518885753,308.7948898491193,0.8162664666251181,0.00012340241513542072,0.00085577161540068,-0.0003073802993369882,0.0,93.0
julia,gwo,gwo_v1,38.22,39.72,3.58,glut_med1_r,Glut. medius,0.006134938766909663,36.384137079810706,0.6594507415199172,0.016861575563692277,0.041018642832764934,0.0035838045793512344,14.0,15.0
julia,gwo,gwo_v1,38.22,39.72,3.58,rect_fem_r,Rect. femoris,0.021086846980856545,70.72700696247655,0.8110573074276589,0.029814420101283157,0.09363534108631821,-0.016946012792387603,43.0,60.0
julia,gwo,gwo_v1,38.22,39.72,3.58,vas_lat_r,Vast. lateralis,0.013125871823189137,70.2137686288568,0.7220541947733885,0.018694156544382667,0.08680180653420289,-0.007730478512538303,2.0,60.0
julia,gwo,gwo_v1,38.22,39.72,3.58,tib_ant_r,Tib. anterior,0.00860000526660165,31.57521841533602,0.589843723077686,0.027236566200361245,0.05754657728848689,0.0030023040172071753,3.0,20.0
julia,gwo,gwo_v1,38.22,39.72,3.58,soleus_r,Soleus,0.00591882855998626,23.408924886288048,0.6562344870541233,0.025284495502197357,0.045863254734437586,-0.0008951567343541488,43.0,44.0
julia,gwo,gwo_v1,38.22,39.72,3.58,med_gas_r,Med. gastrocnemius,0.006405801922010221,26.311336484174515,0.6142910162201621,0.024346167006237485,0.04350791642402013,2.356793548627417e-05,43.0,45.0
julia,gwo,gwo_v1,38.22,39.72,3.58,semimem_r,Semimembranosus,0.01431326665037202,39.61440835367516,0.935290144743853,0.03613146641642101,0.04401309156329425,0.013346210839122222,83.0,81.0
julia,gwo,gwo_v1,38.22,39.72,3.58,semiten_r,Semitendinosus,0.017959016716747888,42.08138226909917,0.9190156175874515,0.04267686978983909,0.05506859328819019,0.016338068585331652,83.0,81.0
julia,gwo,gwo_v1,38.22,39.72,3.58,bifemlh_r,Biceps femoris LH,0.01750932840940868,42.02360396291192,0.9140039366560618,0.04166546121284981,0.05143841083326178,0.016075226624186405,83.0,81.0
julia,gwo,gwo_v1,38.22,39.72,3.58,bifemsh_r,Biceps femoris SH,0.0029369800987271814,129.3461180756883,-0.04867096617622617,0.0022706364461657635,0.0281672750998197,0.0002500106859629571,61.0,71.0
julia,gwo,gwo_v2,67.79,69.29,4.04,glut_med1_r,Glut. medius,0.007328525097593418,44.90822585669894,0.6528318197948282,0.016318892491942488,0.03024195990348999,0.00561613790602523,82.0,80.0
julia,gwo,gwo_v2,67.79,69.29,4.04,rect_fem_r,Rect. femoris,0.022185217441058645,82.57371482717518,0.8090025983916876,0.026867166491772565,0.09178526667996928,-0.01661776759727586,22.0,39.0
julia,gwo,gwo_v2,67.79,69.29,4.04,vas_lat_r,Vast. lateralis,0.013730827569383715,73.76996504345477,0.6356066308572272,0.018613032500822607,0.08540558094861855,-0.005428252007492077,70.0,39.0
julia,gwo,gwo_v2,67.79,69.29,4.04,tib_ant_r,Tib. anterior,0.012209526877841236,45.79637487187129,0.459741007847358,0.02666046583818249,0.05797815875071932,0.004816885502637296,35.0,0.0
julia,gwo,gwo_v2,67.79,69.29,4.04,soleus_r,Soleus,0.009428668827393238,36.49321769536008,0.42461520485751153,0.02583677029003678,0.04765979544999882,-0.0027461314238463666,20.0,22.0
julia,gwo,gwo_v2,67.79,69.29,4.04,med_gas_r,Med. gastrocnemius,0.00922909208724949,36.99632368234996,0.4264918469674418,0.02494597075777144,0.04413218883115305,-0.0020509932343149998,22.0,23.0
julia,gwo,gwo_v2,67.79,69.29,4.04,semimem_r,Semimembranosus,0.016905620810913263,49.20820170403336,0.9419657340390228,0.03435529083666472,0.04437200978482114,0.0159328099723363,61.0,62.0
julia,gwo,gwo_v2,67.79,69.29,4.04,semiten_r,Semitendinosus,0.021208211730183165,52.9018488900186,0.9123831727055205,0.04008973632334556,0.05459420454932978,0.0193989788268956,61.0,62.0
julia,gwo,gwo_v2,67.79,69.29,4.04,bifemlh_r,Biceps femoris LH,0.02000316761026943,50.69939985003488,0.9233045350625824,0.03945444654066388,0.05124004690933248,0.018611176281821514,61.0,62.0
julia,gwo,gwo_v2,67.79,69.29,4.04,bifemsh_r,Biceps femoris SH,0.0039060623758994974,168.48907734517948,-0.1148125803048626,0.002318288186656303,0.027870361633879764,-0.00020552414967982448,41.0,32.0
julia,rd,rd_correct,35.717,37.217,,glut_med1_r,Glut. medius,0.0009087142341853808,54.10627080493533,-0.24306169461539742,0.0016794989206731503,0.001850838154071166,0.0005246476763135337,0.0,37.0
julia,rd,rd_correct,35.717,37.217,,rect_fem_r,Rect. femoris,0.021600057740802047,173.10001063549885,0.8766673166856628,0.012478368812053886,0.012915372122337898,-0.021498012515300407,0.0,6.0
julia,rd,rd_correct,35.717,37.217,,vas_lat_r,Vast. lateralis,0.009315213210209642,105.73252121728058,0.9129307900718429,0.008810168435373689,0.011574265294226976,-0.009177377846774987,0.0,6.0
julia,rd,rd_correct,35.717,37.217,,tib_ant_r,Tib. anterior,0.002205842969955269,10.90432982058708,0.9736665481958316,0.02022905585440654,0.015093175149392124,-0.0003730850938903566,5.0,0.0
julia,rd,rd_correct,35.717,37.217,,soleus_r,Soleus,0.0020086572541684116,10.290343491997135,0.9738033410815417,0.019519827066322493,0.016087993929500444,-0.001089161665906627,46.0,42.0
julia,rd,rd_correct,35.717,37.217,,med_gas_r,Med. gastrocnemius,0.002686024513846119,14.92782052714254,0.9105732253729545,0.017993413767014743,0.017386373056994642,-0.0009756749851875499,46.0,42.0
julia,rd,rd_correct,35.717,37.217,,semimem_r,Semimembranosus,0.015936240740130298,438.46267993115003,0.4493982068256989,0.003634571759364491,0.00753189921793207,0.015838050520596204,48.0,0.0
julia,rd,rd_correct,35.717,37.217,,semiten_r,Semitendinosus,0.01993650447042128,365.3977064762582,0.5958135842189018,0.005456111003728115,0.009179663741759714,0.01983723231110635,48.0,0.0
julia,rd,rd_correct,35.717,37.217,,bifemlh_r,Biceps femoris LH,0.019572937321399555,232.86858736734658,0.7460562692176382,0.008405142807227817,0.008888330700549063,0.019500192900108047,47.0,0.0
julia,rd,rd_correct,35.717,37.217,,bifemsh_r,Biceps femoris SH,0.0014843919843356489,65.2328248567511,0.9486612341987152,0.0022755292103252,0.0016231563963664541,0.0014675674977833444,47.0,42.0
julia,rd,rd_toes,69.278,70.778,,glut_med1_r,Glut. medius,0.00043349227231827655,48.325301981853094,0.3460122883692728,0.0008970296191445626,0.0009876681258079445,0.0002819345513627969,0.0,77.0
julia,rd,rd_toes,69.278,70.778,,rect_fem_r,Rect. femoris,0.02184710477312913,216.65758049153462,0.9846797921219885,0.010083701998131911,0.010497188227110044,-0.02183547300641794,0.0,10.0
julia,rd,rd_toes,69.278,70.778,,vas_lat_r,Vast. lateralis,0.009388957212841512,105.70741238085249,0.9886454718968112,0.008882023503719971,0.010083747305464713,-0.009361330326755119,0.0,10.0
julia,rd,rd_toes,69.278,70.778,,tib_ant_r,Tib. anterior,0.008932037888116787,39.069993672009126,0.9178780403116612,0.022861631263882076,0.016940534761958725,0.008490321977777705,0.0,0.0
julia,rd,rd_toes,69.278,70.778,,soleus_r,Soleus,0.006841805473315035,34.03399479621253,0.9433576987345414,0.020102857493756288,0.01743665247349918,-0.006496237171755916,77.0,77.0
julia,rd,rd_toes,69.278,70.778,,med_gas_r,Med. gastrocnemius,0.006031408052361343,27.83897341820848,0.945702484607312,0.021665339313181764,0.018792686851661355,-0.005590896281796509,77.0,77.0
julia,rd,rd_toes,69.278,70.778,,semimem_r,Semimembranosus,0.01660499129594475,437.6117765804117,0.9658616238759248,0.003794457138630858,0.003248585146340466,0.01660187487488662,64.0,77.0
julia,rd,rd_toes,69.278,70.778,,semiten_r,Semitendinosus,0.02100960695720248,452.33564319763184,0.9624269008276969,0.004644694105616409,0.004024901409829973,0.021005592254745593,64.0,61.0
julia,rd,rd_toes,69.278,70.778,,bifemlh_r,Biceps femoris LH,0.019362713444788654,366.4103487073629,0.9645155039173392,0.005284434108670022,0.004462624304699014,0.01935759092320176,64.0,61.0
julia,rd,rd_toes,69.278,70.778,,bifemsh_r,Biceps femoris SH,0.0012049199840027105,85.75492106125144,0.9889764709623705,0.001405073865256179,0.001101319367841469,0.0012009967959375426,65.0,61.0
julia,rd,rd_supination,111.315,112.815,,glut_med1_r,Glut. medius,0.002017440094785878,93.33872573549469,0.8500498469730077,0.0021614180811755923,0.004164304674843411,-0.0018184286731219251,82.0,99.0
julia,rd,rd_supination,111.315,112.815,,rect_fem_r,Rect. femoris,0.017955396845724544,213.7008293199357,0.7114495217274223,0.008402118467609299,0.007589260252945984,-0.017848281658237177,83.0,98.0
julia,rd,rd_supination,111.315,112.815,,vas_lat_r,Vast. lateralis,0.009232819488414508,146.15845900349868,0.7053595032297602,0.006316992907125202,0.00686502929340449,-0.009094771700598008,83.0,100.0
julia,rd,rd_supination,111.315,112.815,,tib_ant_r,Tib. anterior,0.003734564519229309,16.176067952055188,0.9662360793212198,0.023086973486377005,0.017165150360807846,0.0029038851090069755,0.0,0.0
julia,rd,rd_supination,111.315,112.815,,soleus_r,Soleus,0.0016783436655259385,10.13002554672657,0.989932006384592,0.016568010196857608,0.01563308260613977,-0.0014421025736008088,78.0,80.0
julia,rd,rd_supination,111.315,112.815,,med_gas_r,Med. gastrocnemius,0.002426715692547159,10.295261276252816,0.9618338844219517,0.02357119093368376,0.015907978295159275,-0.0012626432666768203,82.0,80.0
julia,rd,rd_supination,111.315,112.815,,semimem_r,Semimembranosus,0.011817741584791592,310.7060479181109,0.3873084721182396,0.0038035119251705884,0.002686677778665769,0.011765212570797205,52.0,55.0
julia,rd,rd_supination,111.315,112.815,,semiten_r,Semitendinosus,0.015654841074389875,306.92011852940465,0.6120972543707085,0.005100623950427041,0.00417382302099778,0.015609776183956321,52.0,55.0
julia,rd,rd_supination,111.315,112.815,,bifemlh_r,Biceps femoris LH,0.014371827120549711,309.8387652611831,0.7537902934122709,0.004638485797099912,0.0036095939771612073,0.014338102349450594,52.0,55.0
julia,rd,rd_supination,111.315,112.815,,bifemsh_r,Biceps femoris SH,0.0014402376555424498,121.20726523943756,0.7043530514014886,0.001188243668972605,0.0008948079804210196,0.0014151690156347166,51.0,55.0
julia,rd,rd_pronation,152.091,153.591,,glut_med1_r,Glut. medius,0.002686031176324499,243.69975127434293,0.35010285314608525,0.0011021887229177851,0.002335809510633488,-0.002597496085910646,0.0,27.0
julia,rd,rd_pronation,152.091,153.591,,rect_fem_r,Rect. femoris,0.01911899008184248,160.79693525297887,0.9863257297951119,0.011890145823838572,0.010903668993148763,-0.019104963297737993,5.0,8.0
julia,rd,rd_pronation,152.091,153.591,,vas_lat_r,Vast. lateralis,0.006658324917266991,55.66467138027822,0.9931255520263753,0.011961491466966623,0.01159217945570229,-0.006639680422082503,4.0,8.0
julia,rd,rd_pronation,152.091,153.591,,tib_ant_r,Tib. anterior,0.0025439261555161097,17.708580589682928,0.9875782422324749,0.014365500061581493,0.010133260563317592,-0.0019101177506906613,28.0,28.0
julia,rd,rd_pronation,152.091,153.591,,soleus_r,Soleus,0.0021981726718048604,12.888415941788553,0.9933367885917533,0.017055413805180275,0.014041517330619036,-0.0018680394422547863,75.0,67.0
julia,rd,rd_pronation,152.091,153.591,,med_gas_r,Med. gastrocnemius,0.001447389447542201,7.840017854036841,0.9937648595506978,0.01846155805368399,0.01528302413762389,-0.0007196769999861848,75.0,67.0
julia,rd,rd_pronation,152.091,153.591,,semimem_r,Semimembranosus,0.0158694187419933,483.7481103321405,0.9287715308951786,0.0032805128129797523,0.00250718199527028,0.015863123268390508,63.0,67.0
julia,rd,rd_pronation,152.091,153.591,,semiten_r,Semitendinosus,0.020248249849080087,500.189094821671,0.9176560744655481,0.004048119013130236,0.0031308364025246505,0.020239646933304243,63.0,67.0
julia,rd,rd_pronation,152.091,153.591,,bifemlh_r,Biceps femoris LH,0.018910664824263776,383.5484054630816,0.965503894551495,0.004930450643232831,0.004466445350041204,0.01890525093760375,69.0,67.0
julia,rd,rd_pronation,152.091,153.591,,bifemsh_r,Biceps femoris SH,0.0006981093411349002,47.15547460473529,0.9934464291457152,0.0014804417662775404,0.0010152179803412653,0.0006789215819139863,76.0,67.0
julia,rgs,rgs_correct,17.225,18.725,,glut_med1_r,Glut. medius,0.002263101940010611,40.93512265621283,0.4345326830814149,0.005528508999513487,0.005512005715043303,-0.0015095743591529696,70.0,0.0
julia,rgs,rgs_correct,17.225,18.725,,rect_fem_r,Rect. femoris,0.01855566895992583,31.607963551280555,0.9739007061131464,0.0587056769089892,0.07445319795168898,-0.016250897919776238,17.0,19.0
julia,rgs,rgs_correct,17.225,18.725,,vas_lat_r,Vast. lateralis,0.00819149966695602,16.813196734353276,0.9537923576784929,0.048720655544456204,0.052607559138695276,-0.006256382379458918,14.0,12.0
julia,rgs,rgs_correct,17.225,18.725,,tib_ant_r,Tib. anterior,0.004733173445527004,21.722087756291078,0.8351542197282004,0.021789680157038305,0.015155735460742947,0.0038632044698018787,100.0,98.0
julia,rgs,rgs_correct,17.225,18.725,,soleus_r,Soleus,0.0027292790073932885,16.961616073731143,0.9733317632401625,0.016090913716766575,0.015148177579763167,-0.0024317183837671416,30.0,28.0
julia,rgs,rgs_correct,17.225,18.725,,med_gas_r,Med. gastrocnemius,0.0021895577697618684,9.528973489392435,0.9751760421757265,0.022977897589905816,0.01941742072791569,-0.0017309667721703463,27.0,27.0
julia,rgs,rgs_correct,17.225,18.725,,semimem_r,Semimembranosus,0.014197524605378483,49.31307862699796,0.9904203702413494,0.028790586596241452,0.042013169187713695,0.01289854110081518,84.0,78.0
julia,rgs,rgs_correct,17.225,18.725,,semiten_r,Semitendinosus,0.018119192665597885,51.66878823658626,0.9909688237321456,0.035067965175865745,0.05289820562503261,0.016274092137719156,84.0,78.0
julia,rgs,rgs_correct,17.225,18.725,,bifemlh_r,Biceps femoris LH,0.01763608992443799,49.106197372765195,0.9932133837278831,0.03591418368350213,0.05450517641347674,0.01586400135563548,84.0,61.0
julia,rgs,rgs_correct,17.225,18.725,,bifemsh_r,Biceps femoris SH,0.0011119538874428004,24.70683194888695,0.7832526986357102,0.004500592749985877,0.004429868863688652,0.00047127763630163284,59.0,63.0
julia,rgs,rgs_flexion,74.781,76.281,,glut_med1_r,Glut. medius,0.004983801303352151,56.437998352416955,0.8974674830811905,0.008830577711547632,0.008713170637200188,-0.004795390702123098,76.0,88.0
julia,rgs,rgs_flexion,74.781,76.281,,rect_fem_r,Rect. femoris,0.01417772834677023,18.086592814507892,0.9968000513100396,0.07838805513107905,0.09155076923231414,-0.012805552259932402,10.0,8.0
julia,rgs,rgs_flexion,74.781,76.281,,vas_lat_r,Vast. lateralis,0.0038430008542808926,7.1138606239921,0.9899646547856118,0.054021312159533263,0.05453821822166119,-0.0016784750593718748,11.0,8.0
julia,rgs,rgs_flexion,74.781,76.281,,tib_ant_r,Tib. anterior,0.004248662705260246,14.251052288289351,0.9930561442691882,0.02981297534604893,0.025706903447778817,0.0037126909336963284,97.0,98.0
julia,rgs,rgs_flexion,74.781,76.281,,soleus_r,Soleus,0.001698458828673832,4.869537547848847,0.9970771216098769,0.03487926342048925,0.030952991853310352,-0.0006022148779486162,13.0,0.0
julia,rgs,rgs_flexion,74.781,76.281,,med_gas_r,Med. gastrocnemius,0.0022819007402761363,6.125271924239839,0.9943421745556309,0.03725386837514688,0.03216082268308995,-0.0005232411078317703,0.0,19.0
julia,rgs,rgs_flexion,74.781,76.281,,semimem_r,Semimembranosus,0.012623876634877238,27.173920091325442,0.9949000072726999,0.04645585396752189,0.054436454249259636,0.011929839618167484,89.0,92.0
julia,rgs,rgs_flexion,74.781,76.281,,semiten_r,Semitendinosus,0.01644648458514442,28.97356854580726,0.9945741156969082,0.05676375196635686,0.06888972490988804,0.015490596582296788,88.0,86.0
julia,rgs,rgs_flexion,74.781,76.281,,bifemlh_r,Biceps femoris LH,0.016480060744827833,28.56520132669717,0.9970069383436431,0.05769278695552371,0.07126601688914685,0.015551634387024591,87.0,86.0
julia,rgs,rgs_flexion,74.781,76.281,,bifemsh_r,Biceps femoris SH,0.0010937386136657351,24.201163745268275,0.9197291646895368,0.004519363718116981,0.006524327297279253,-0.0007255886128681476,90.0,45.0
julia,rgs,rgs_abduction,140.561,142.061,,glut_med1_r,Glut. medius,0.0024356527113284514,13.865014949997834,0.9253444765918339,0.01756689567311885,0.020357002062972238,-0.00056373345484752,100.0,100.0
julia,rgs,rgs_abduction,140.561,142.061,,rect_fem_r,Rect. femoris,0.013795211607473448,30.343983049339577,0.9962116737110903,0.045462758086314226,0.05447350096295861,-0.013057576886949576,2.0,0.0
julia,rgs,rgs_abduction,140.561,142.061,,vas_lat_r,Vast. lateralis,0.002727320522887356,9.298971665085903,0.9812620900764508,0.029329270172178346,0.032101160740316353,-0.0016293463349526063,2.0,0.0
julia,rgs,rgs_abduction,140.561,142.061,,tib_ant_r,Tib. anterior,0.004190779780759325,10.399848887659152,0.9840726523767777,0.04029654494049678,0.034065315558518716,0.003210012003264018,100.0,68.0
julia,rgs,rgs_abduction,140.561,142.061,,soleus_r,Soleus,0.0026263792176642194,5.170050857114843,0.9899894742109391,0.05079987199835545,0.04239384057752227,4.879209201627021e-05,8.0,0.0
julia,rgs,rgs_abduction,140.561,142.061,,med_gas_r,Med. gastrocnemius,0.003018859015506887,5.585273812668711,0.9877668570061869,0.054050331581943334,0.04449184219052854,-0.00017711298409386542,10.0,0.0
julia,rgs,rgs_abduction,140.561,142.061,,semimem_r,Semimembranosus,0.014014872110174152,40.93187806485957,0.9773269034278905,0.03423950420248628,0.04341438325599328,0.013215542025529619,100.0,100.0
julia,rgs,rgs_abduction,140.561,142.061,,semiten_r,Semitendinosus,0.017781688148334904,41.5686770767932,0.9820142092371145,0.042776651553007916,0.05427868772801481,0.01675348088095063,100.0,94.0
julia,rgs,rgs_abduction,140.561,142.061,,bifemlh_r,Biceps femoris LH,0.016304240418418884,36.628267307862316,0.9872331162686614,0.04451272641804477,0.05427611341552946,0.015613711394449215,100.0,100.0
julia,rgs,rgs_abduction,140.561,142.061,,bifemsh_r,Biceps femoris SH,0.00035556262724808824,7.426866600112462,0.9881589337125929,0.004787518699241267,0.004644507696653366,0.00023030330047110005,50.0,46.0
julia,rgs,rgs_stork,247.829,249.329,,glut_med1_r,Glut. medius,0.0022518504223362217,29.65714385627653,0.47007043361651113,0.007592944328182999,0.00802916934931247,0.00021909810449261842,45.0,100.0
julia,rgs,rgs_stork,247.829,249.329,,rect_fem_r,Rect. femoris,0.011929438230763598,11.255411013259035,0.9969492927003577,0.10598847271512829,0.11299805828014486,-0.011447588454773673,7.0,11.0
julia,rgs,rgs_stork,247.829,249.329,,vas_lat_r,Vast. lateralis,0.005041139526369583,9.494911723426364,0.9668667552411111,0.05309306366621408,0.052582685492874454,0.0022069128148674844,7.0,8.0
